Firmware version:	0741705C3
File Creation Date:	14/07/2024 16:39:09
Battery Level:	 6.2
TideMaster S/N:	77065
Station ID:	01
Site info:	OSEANOGRAFI
Calibrated:	08/06/2021
Mode:	B52
Pressure units:	dBar
output format:	740
Pressure:
User Pressure cal:
Gain:	3486.8526
Offset:	-150.54563
Vale Pressure cal:
P0:	-3.078969e-9
P1:	0.003196
P2:	-1.746184
Wind speed units:	m\sec
Air Pressure units:	mBar
Air Temperature units:	DegC
Timestamp	Depth	Depth stdev	Wspeed	Wspeed stdev	Max Gust	Wdir	Wdir stdev	Air Pressure	Air Pressure stdev	Air Temperature	Air Temperature stdev	Dewpoint	Dewpoint stdev	Humidity	Humidity stdev	Batt	Status
16/07/2024 16:00:00	1.255	 0.04	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 16:15:00	1.269	0.017	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 16:30:00	1.292	0.024	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 16:45:00	1.318	0.021	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 17:00:00	1.341	0.037	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 17:15:00	1.354	0.018	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 17:30:00	1.354	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 17:45:00	1.362	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 18:00:00	1.382	0.013	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 18:15:00	1.387	0.025	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 18:30:00	1.393	 0.01	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 18:45:00	1.387	0.013	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 19:00:00	  1.4	0.024	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 19:15:00	1.389	0.041	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 19:30:00	1.381	0.028	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 19:45:00	1.395	0.021	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 20:00:00	1.395	0.026	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.1	0
16/07/2024 20:15:00	1.393	0.012	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 20:30:00	1.393	0.022	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 20:45:00	1.387	0.011	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 21:00:00	1.382	0.022	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 21:15:00	1.384	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 21:30:00	1.364	0.016	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 21:45:00	1.365	0.024	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 22:00:00	1.346	0.017	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 22:15:00	1.334	0.014	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 22:30:00	1.321	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 22:45:00	1.297	0.017	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 23:00:00	1.287	0.022	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 23:15:00	 1.26	0.021	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
16/07/2024 23:30:00	1.244	0.015	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
16/07/2024 23:45:00	1.218	0.013	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 00:00:00	1.192	0.027	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 00:15:00	1.163	0.018	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 00:30:00	1.133	0.017	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 00:45:00	1.108	0.012	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 01:00:00	1.077	0.028	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 01:15:00	1.035	 0.03	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 01:30:00	1.009	0.036	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 01:45:00	0.969	0.022	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 02:00:00	0.945	0.019	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 02:15:00	0.906	0.011	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 02:30:00	 0.88	0.028	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 02:45:00	0.864	 0.03	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 03:00:00	0.837	0.019	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 03:15:00	 0.81	0.019	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 03:30:00	0.792	0.018	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 03:45:00	0.774	0.017	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 04:00:00	0.752	0.015	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 04:15:00	0.737	0.011	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 04:30:00	0.719	 0.02	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 04:45:00	0.712	 0.02	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 05:00:00	0.702	0.014	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 05:15:00	0.707	0.015	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 05:30:00	0.699	0.012	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 05:45:00	0.705	0.014	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 06:00:00	0.709	 0.01	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 06:15:00	0.712	0.014	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 06:30:00	0.722	 0.02	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 06:45:00	0.738	0.008	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 07:00:00	0.753	0.019	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 07:15:00	0.771	0.019	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 07:30:00	0.783	0.016	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 07:45:00	0.812	0.013	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 08:00:00	0.828	 0.01	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 08:15:00	0.858	0.016	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 08:30:00	0.865	0.024	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 08:45:00	0.893	0.012	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 09:00:00	 0.92	0.019	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 09:15:00	0.947	0.024	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 09:30:00	0.969	0.016	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 09:45:00	0.984	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 10:00:00	1.006	0.024	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 10:15:00	1.014	0.018	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 10:30:00	1.029	0.021	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 10:45:00	1.046	0.045	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 11:00:00	1.059	0.025	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 11:15:00	 1.08	 0.04	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 11:30:00	1.082	0.037	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 11:45:00	1.088	0.029	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 12:00:00	1.098	0.031	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 12:15:00	1.096	 0.04	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 12:30:00	1.108	0.043	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 12:45:00	1.113	0.033	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 13:00:00	1.109	0.051	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 13:15:00	1.123	0.043	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 13:30:00	1.136	0.055	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 13:45:00	 1.14	0.026	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 14:00:00	1.155	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 14:15:00	1.153	0.049	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 14:30:00	1.166	0.033	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 14:45:00	1.178	 0.02	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 15:00:00	1.194	0.057	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 15:15:00	1.215	0.026	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 15:30:00	1.231	0.028	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 15:45:00	1.247	0.041	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 16:00:00	1.271	0.078	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 16:15:00	1.293	0.089	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 16:30:00	1.317	0.045	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 16:45:00	1.335	0.037	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 17:00:00	 1.36	0.025	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 17:15:00	1.386	0.038	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 17:30:00	1.387	0.055	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 17:45:00	1.412	 0.04	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 18:00:00	1.422	 0.06	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
17/07/2024 18:15:00	13593642000000000000	    0	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 18:30:00	1.445	0.039	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 18:45:00	1.443	0.058	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 19:00:00	1.446	0.047	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 19:15:00	1.455	0.067	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 19:30:00	1.469	0.048	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 19:45:00	1.468	0.031	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 20:00:00	1.463	0.026	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 20:15:00	1.457	0.025	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 20:30:00	 1.46	0.039	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 20:45:00	1.473	0.055	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 21:00:00	1.456	0.041	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 21:15:00	1.452	0.053	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 21:30:00	1.445	0.033	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	0
17/07/2024 21:45:00	1.428	0.077	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.1	0
17/07/2024 22:00:00	1.404	0.078	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 22:15:00	1.398	0.033	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 22:30:00	1.401	0.021	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 22:45:00	1.369	0.051	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 23:00:00	1.351	0.042	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
17/07/2024 23:15:00	1.343	0.039	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 23:30:00	1.328	0.034	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
17/07/2024 23:45:00	1.288	0.053	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 00:00:00	1.269	0.063	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.1	0
18/07/2024 00:15:00	1.235	0.055	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 00:30:00	1.205	 0.03	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.1	0
18/07/2024 00:45:00	1.165	0.047	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  6	0
18/07/2024 01:00:00	1.152	0.051	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 01:15:00	1.116	0.043	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 01:30:00	1.073	 0.04	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 01:45:00	1.042	0.049	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 02:00:00	1.006	0.069	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 02:15:00	0.989	0.043	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 02:30:00	0.943	0.024	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 02:45:00	0.922	0.028	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 03:00:00	0.895	0.055	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 03:15:00	0.858	0.044	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 03:30:00	0.836	0.051	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 03:45:00	0.795	0.017	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 04:00:00	0.772	0.026	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 04:15:00	0.766	0.026	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 04:30:00	 0.75	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 04:45:00	0.729	0.025	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 05:00:00	0.725	 0.03	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 05:15:00	0.714	0.021	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 05:30:00	0.707	0.022	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 05:45:00	0.706	0.013	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 06:00:00	0.706	0.018	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 06:15:00	0.705	0.018	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 06:30:00	0.722	 0.02	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.6	0
18/07/2024 06:45:00	0.725	0.027	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 07:00:00	0.728	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 07:15:00	0.739	0.023	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 07:30:00	 0.75	0.028	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 07:45:00	0.775	0.026	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 08:00:00	0.785	0.037	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 08:15:00	0.799	0.042	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 08:30:00	0.814	0.029	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 08:45:00	0.846	0.026	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 09:00:00	0.873	0.019	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 09:15:00	0.892	0.021	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 09:30:00	0.912	0.016	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 09:45:00	0.951	0.027	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.1	0
18/07/2024 10:00:00	0.966	0.024	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	5.5	0
18/07/2024 10:15:00	 0.97	0.033	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.1	0
18/07/2024 10:30:00	1.004	0.038	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.1	0
18/07/2024 10:45:00	1.034	0.037	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 11:00:00	1.025	 0.04	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 11:15:00	 1.05	0.034	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.1	0
18/07/2024 11:30:00	1.041	 0.05	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 11:45:00	1.043	0.058	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 12:00:00	1.061	0.034	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 12:15:00	1.073	0.028	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 12:30:00	 1.07	0.044	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 12:45:00	1.079	0.046	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 13:00:00	  1.1	0.093	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 13:15:00	1.114	0.054	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 13:30:00	1.118	0.051	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 13:45:00	 1.13	0.025	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 14:00:00	 1.14	0.072	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 14:15:00	1.145	 0.07	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 14:30:00	1.142	 0.04	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 14:45:00	1.153	0.076	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 15:00:00	1.171	0.065	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 15:15:00	1.186	 0.05	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 15:30:00	1.202	0.083	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 15:45:00	1.208	0.052	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 16:00:00	1.225	0.051	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 16:15:00	1.232	0.039	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 16:30:00	1.269	0.066	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 16:45:00	1.263	0.064	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 17:00:00	  1.3	0.048	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 17:15:00	1.314	0.056	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 17:30:00	1.337	0.038	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 17:45:00	1.353	0.041	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 18:00:00	1.375	0.068	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.2	0
18/07/2024 18:15:00	1.386	0.057	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 18:30:00	1.396	0.048	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 18:45:00	1.409	0.049	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
18/07/2024 19:00:00	1.413	0.078	   0	   0	   0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	6.3	0
